timestamps,PPG1,PPG2,PPG3
1709721394.946,3313.000,118965.000,65317.000
1709721394.961,3317.000,118896.000,65333.000
1709721394.977,3313.000,119012.000,65343.000
1709721394.992,3306.000,119056.000,65347.000
1709721395.008,3309.000,118957.000,65377.000
1709721395.024,3314.000,119040.000,65343.000
1709721395.039,3312.000,119079.000,65366.000
1709721395.055,3320.000,119000.000,65377.000
1709721395.071,3323.000,119068.000,65410.000
1709721395.086,3316.000,119089.000,65397.000
1709721395.102,3313.000,119153.000,65401.000
1709721395.117,3317.000,119171.000,65412.000
1709721395.133,3325.000,119145.000,65464.000
1709721395.149,3322.000,119143.000,65433.000
1709721395.164,3319.000,119180.000,65444.000
1709721395.180,3328.000,119146.000,65432.000
1709721395.196,3317.000,119182.000,65445.000
1709721395.211,3323.000,119179.000,65438.000
1709721395.227,3317.000,119196.000,65421.000
1709721395.242,3323.000,119116.000,65413.000
1709721395.258,3310.000,119065.000,65405.000
1709721395.274,3312.000,119143.000,65410.000
1709721395.289,3311.000,119015.000,65405.000
1709721395.305,3311.000,119084.000,65375.000
1709721395.321,3313.000,119057.000,65393.000
1709721395.336,3315.000,119102.000,65406.000
1709721395.352,3311.000,119022.000,65408.000
1709721395.367,3306.000,118998.000,65387.000
1709721395.383,3307.000,118984.000,65433.000
1709721395.399,3307.000,119004.000,65387.000
1709721395.414,3301.000,119028.000,65429.000
1709721395.430,3310.000,119009.000,65403.000
1709721395.446,3310.000,119065.000,65424.000
1709721395.461,3304.000,119022.000,65431.000
1709721395.477,3307.000,118991.000,65427.000
1709721395.492,3310.000,119033.000,65421.000
1709721395.508,3303.000,118987.000,65426.000
1709721395.524,3307.000,119098.000,65489.000
1709721395.539,3304.000,119029.000,65429.000
1709721395.555,3300.000,119045.000,65427.000
1709721395.571,3308.000,119038.000,65438.000
1709721395.586,3304.000,118958.000,65433.000
1709721395.602,3304.000,119016.000,65449.000
1709721395.617,3306.000,119035.000,65468.000
1709721395.633,3300.000,119043.000,65470.000
1709721395.649,3304.000,119040.000,65432.000
1709721395.664,3303.000,119030.000,65437.000
1709721395.680,3308.000,119022.000,65454.000
1709721395.696,3307.000,119050.000,65468.000
1709721395.711,3305.000,119009.000,65452.000
1709721395.727,3301.000,119086.000,65475.000
1709721395.742,3306.000,119127.000,65472.000
1709721395.758,3303.000,119128.000,65463.000
1709721395.774,3307.000,119109.000,65477.000
1709721395.789,3304.000,119104.000,65468.000
1709721395.805,3309.000,119079.000,65450.000
1709721395.821,3310.000,119132.000,65471.000
1709721395.836,3307.000,119198.000,65496.000
1709721395.852,3317.000,119134.000,65504.000
1709721395.867,3309.000,119118.000,65490.000
1709721395.883,3309.000,119199.000,65496.000
1709721395.899,3307.000,119218.000,65493.000
1709721395.914,3310.000,119222.000,65503.000
1709721395.930,3314.000,119172.000,65495.000
1709721395.946,3315.000,119249.000,65511.000
1709721395.961,3313.000,119310.000,65516.000
1709721395.977,3316.000,119309.000,65520.000
1709721395.992,3320.000,119238.000,65510.000
1709721396.008,3320.000,119289.000,65527.000
1709721396.024,3323.000,119362.000,65528.000
1709721396.039,3324.000,119283.000,65549.000
1709721396.055,3321.000,119339.000,65547.000
1709721396.071,3322.000,119313.000,65548.000
1709721396.086,3318.000,119320.000,65555.000
1709721396.102,3319.000,119269.000,65542.000
1709721396.117,3313.000,119303.000,65558.000
1709721396.133,3307.000,119318.000,65539.000
1709721396.149,3316.000,119161.000,65520.000
1709721396.164,3301.000,119175.000,65502.000
1709721396.180,3304.000,119132.000,65495.000
1709721396.196,3305.000,119152.000,65480.000
1709721396.211,3306.000,119086.000,65492.000
1709721396.227,3300.000,119144.000,65490.000
1709721396.242,3299.000,119056.000,65484.000
1709721396.258,3302.000,119022.000,65470.000
1709721396.274,3298.000,119015.000,65458.000
1709721396.289,3302.000,119009.000,65472.000
1709721396.305,3305.000,119005.000,65488.000
1709721396.321,3298.000,119019.000,65451.000
1709721396.336,3300.000,118999.000,65463.000
1709721396.352,3298.000,119049.000,65495.000
1709721396.367,3299.000,119002.000,65468.000
1709721396.383,3301.000,119001.000,65467.000
1709721396.399,3289.000,119019.000,65473.000
1709721396.414,3294.000,119025.000,65436.000
1709721396.430,3296.000,118980.000,65454.000
1709721396.446,3300.000,119020.000,65473.000
1709721396.461,3297.000,119011.000,65484.000
1709721396.477,3293.000,118996.000,65465.000
1709721396.492,3299.000,118991.000,65453.000
1709721396.508,3301.000,118918.000,65467.000
1709721396.524,3293.000,118935.000,65429.000
1709721396.539,3289.000,118990.000,65451.000
1709721396.555,3303.000,119016.000,65437.000
1709721396.571,3300.000,119000.000,65459.000
1709721396.586,3295.000,119029.000,65478.000
1709721396.602,3296.000,118978.000,65449.000
1709721396.617,3295.000,119095.000,65468.000
1709721396.633,3305.000,118999.000,65463.000
1709721396.649,3302.000,119012.000,65457.000
1709721396.664,3296.000,119042.000,65458.000
1709721396.680,3296.000,119062.000,65462.000
1709721396.696,3298.000,119116.000,65470.000
1709721396.711,3296.000,119152.000,65466.000
1709721396.727,3299.000,119084.000,65450.000
1709721396.742,3299.000,119048.000,65425.000
1709721396.758,3298.000,119144.000,65443.000
1709721396.774,3299.000,119150.000,65482.000
1709721396.789,3299.000,119087.000,65468.000
1709721396.805,3296.000,119183.000,65471.000
1709721396.821,3305.000,119088.000,65457.000
1709721396.836,3311.000,119147.000,65502.000
1709721396.852,3303.000,119221.000,65465.000
1709721396.867,3303.000,119182.000,65468.000
1709721396.883,3300.000,119240.000,65527.000
1709721396.899,3306.000,119188.000,65492.000
1709721396.914,3307.000,119241.000,65557.000
1709721396.930,3304.000,119295.000,65494.000
1709721396.946,3312.000,119288.000,65527.000
1709721396.961,3312.000,119237.000,65511.000
1709721396.977,3312.000,119316.000,65548.000
1709721396.992,3313.000,119260.000,65517.000
1709721397.008,3316.000,119224.000,65516.000
1709721397.024,3305.000,119225.000,65509.000
1709721397.039,3296.000,119201.000,65488.000
1709721397.055,3296.000,119174.000,65461.000
1709721397.071,3293.000,119153.000,65479.000
1709721397.086,3288.000,119149.000,65455.000
1709721397.102,3293.000,119077.000,65435.000
1709721397.117,3284.000,118977.000,65454.000
1709721397.133,3284.000,119045.000,65435.000
1709721397.149,3278.000,118995.000,65449.000
1709721397.164,3283.000,118894.000,65448.000
1709721397.180,3275.000,118870.000,65411.000
1709721397.196,3278.000,118906.000,65414.000
1709721397.211,3276.000,118868.000,65411.000
1709721397.227,3274.000,118823.000,65409.000
1709721397.242,3270.000,118913.000,65418.000
1709721397.258,3265.000,118912.000,65426.000
1709721397.274,3272.000,118789.000,65392.000
1709721397.289,3268.000,118810.000,65397.000
1709721397.305,3267.000,118820.000,65402.000
1709721397.321,3268.000,118720.000,65374.000
1709721397.336,3266.000,118754.000,65375.000
1709721397.352,3265.000,118808.000,65403.000
1709721397.367,3258.000,118790.000,65382.000
1709721397.383,3266.000,118751.000,65396.000
1709721397.399,3259.000,118763.000,65361.000
1709721397.414,3259.000,118727.000,65368.000
1709721397.430,3257.000,118725.000,65353.000
1709721397.446,3261.000,118761.000,65369.000
1709721397.461,3264.000,118715.000,65342.000
1709721397.477,3252.000,118774.000,65353.000
1709721397.492,3259.000,118772.000,65369.000
1709721397.508,3258.000,118761.000,65370.000
1709721397.524,3255.000,118793.000,65361.000
1709721397.539,3261.000,118769.000,65331.000
1709721397.555,3258.000,118742.000,65349.000
1709721397.571,3260.000,118774.000,65324.000
1709721397.586,3253.000,118856.000,65348.000
1709721397.602,3256.000,118853.000,65353.000
1709721397.617,3250.000,118827.000,65360.000
1709721397.633,3250.000,118820.000,65345.000
1709721397.649,3254.000,118839.000,65360.000
1709721397.664,3255.000,118911.000,65337.000
1709721397.680,3253.000,118844.000,65354.000
1709721397.696,3251.000,118829.000,65387.000
1709721397.711,3253.000,118875.000,65377.000
1709721397.727,3250.000,118898.000,65381.000
1709721397.742,3253.000,118920.000,65397.000
1709721397.758,3253.000,118954.000,65397.000
1709721397.774,3257.000,118914.000,65393.000
1709721397.789,3253.000,118920.000,65424.000
1709721397.805,3257.000,118892.000,65393.000
1709721397.821,3259.000,118990.000,65398.000
1709721397.836,3257.000,118969.000,65428.000
1709721397.852,3252.000,119019.000,65389.000
1709721397.867,3253.000,119053.000,65432.000
1709721397.883,3259.000,119023.000,65426.000
1709721397.899,3257.000,119055.000,65442.000
1709721397.914,3260.000,119101.000,65465.000
1709721397.930,3263.000,119052.000,65430.000
1709721397.946,3254.000,119028.000,65452.000
1709721397.961,3253.000,118980.000,65461.000
1709721397.977,3246.000,119063.000,65428.000
1709721397.992,3242.000,118991.000,65382.000
1709721398.008,3240.000,118969.000,65391.000
1709721398.024,3240.000,118939.000,65399.000
1709721398.039,3232.000,118875.000,65389.000
1709721398.055,3230.000,118923.000,65380.000
1709721398.071,3230.000,118789.000,65371.000
1709721398.086,3226.000,118802.000,65373.000
1709721398.102,3227.000,118705.000,65350.000
1709721398.117,3222.000,118767.000,65363.000
1709721398.133,3224.000,118691.000,65334.000
1709721398.149,3221.000,118595.000,65312.000
1709721398.164,3217.000,118649.000,65349.000
1709721398.180,3220.000,118612.000,65356.000
1709721398.196,3216.000,118616.000,65364.000
1709721398.211,3220.000,118553.000,65374.000
1709721398.227,3212.000,118614.000,65387.000
1709721398.242,3216.000,118595.000,65347.000
1709721398.258,3219.000,118560.000,65348.000
1709721398.274,3215.000,118593.000,65362.000
1709721398.289,3208.000,118568.000,65304.000
1709721398.305,3207.000,118610.000,65344.000
1709721398.321,3213.000,118553.000,65314.000
1709721398.336,3202.000,118512.000,65333.000
1709721398.352,3208.000,118566.000,65340.000
1709721398.367,3205.000,118519.000,65310.000
1709721398.383,3205.000,118499.000,65321.000
1709721398.399,3203.000,118530.000,65321.000
1709721398.414,3199.000,118502.000,65302.000
1709721398.430,3202.000,118521.000,65288.000
1709721398.446,3200.000,118595.000,65363.000
1709721398.461,3201.000,118570.000,65303.000
1709721398.477,3201.000,118534.000,65330.000
1709721398.492,3200.000,118531.000,65324.000
1709721398.508,3195.000,118540.000,65300.000
1709721398.524,3199.000,118568.000,65307.000
1709721398.539,3196.000,118581.000,65311.000
1709721398.555,3187.000,118664.000,65323.000
1709721398.571,3199.000,118600.000,65321.000
1709721398.586,3195.000,118655.000,65352.000
1709721398.602,3203.000,118593.000,65346.000
1709721398.617,3194.000,118589.000,65340.000
1709721398.633,3198.000,118653.000,65328.000
1709721398.649,3195.000,118696.000,65337.000
1709721398.664,3195.000,118724.000,65344.000
1709721398.680,3194.000,118769.000,65379.000
1709721398.696,3194.000,118742.000,65384.000
1709721398.711,3195.000,118724.000,65352.000
1709721398.727,3194.000,118713.000,65377.000
1709721398.742,3201.000,118772.000,65391.000
1709721398.758,3196.000,118768.000,65384.000
1709721398.774,3193.000,118773.000,65369.000
1709721398.789,3197.000,118771.000,65401.000
1709721398.805,3191.000,118849.000,65400.000
1709721398.821,3195.000,118861.000,65417.000
1709721398.836,3195.000,118821.000,65406.000
1709721398.852,3198.000,118840.000,65418.000
1709721398.867,3205.000,118837.000,65439.000
1709721398.883,3202.000,118891.000,65431.000
1709721398.899,3199.000,118915.000,65410.000
1709721398.914,3196.000,118890.000,65432.000
1709721398.930,3190.000,118845.000,65408.000
1709721398.946,3183.000,118829.000,65404.000
1709721398.961,3188.000,118787.000,65382.000
1709721398.977,3184.000,118778.000,65389.000
1709721398.992,3179.000,118743.000,65378.000
1709721399.008,3178.000,118714.000,65352.000
1709721399.024,3174.000,118686.000,65405.000
1709721399.039,3173.000,118613.000,65375.000
1709721399.055,3171.000,118684.000,65373.000
1709721399.071,3172.000,118655.000,65391.000
1709721399.086,3164.000,118646.000,65369.000
1709721399.102,3167.000,118561.000,65361.000
1709721399.117,3167.000,118543.000,65367.000
1709721399.133,3169.000,118563.000,65344.000
1709721399.149,3162.000,118589.000,65366.000
1709721399.164,3165.000,118555.000,65388.000
1709721399.180,3167.000,118488.000,65381.000
1709721399.196,3165.000,118513.000,65398.000
1709721399.211,3160.000,118524.000,65388.000
1709721399.227,3159.000,118520.000,65364.000
1709721399.242,3158.000,118545.000,65400.000
1709721399.258,3158.000,118595.000,65376.000
1709721399.274,3156.000,118522.000,65353.000
1709721399.289,3154.000,118473.000,65389.000
1709721399.305,3157.000,118531.000,65362.000
1709721399.321,3159.000,118477.000,65348.000
1709721399.336,3156.000,118564.000,65375.000
1709721399.352,3151.000,118583.000,65389.000
1709721399.367,3153.000,118544.000,65351.000
1709721399.383,3154.000,118520.000,65373.000
1709721399.399,3148.000,118648.000,65400.000
1709721399.414,3151.000,118521.000,65379.000
1709721399.430,3153.000,118554.000,65384.000
1709721399.446,3152.000,118556.000,65358.000
1709721399.461,3146.000,118550.000,65387.000
1709721399.477,3142.000,118614.000,65372.000
1709721399.492,3144.000,118599.000,65356.000
1709721399.508,3145.000,118617.000,65365.000
1709721399.524,3148.000,118617.000,65395.000
1709721399.539,3144.000,118697.000,65392.000
1709721399.555,3144.000,118647.000,65375.000
1709721399.571,3145.000,118679.000,65355.000
1709721399.586,3144.000,118672.000,65407.000
1709721399.602,3146.000,118704.000,65406.000
1709721399.617,3147.000,118688.000,65416.000
1709721399.633,3141.000,118762.000,65435.000
1709721399.649,3141.000,118761.000,65394.000
1709721399.664,3144.000,118759.000,65439.000
1709721399.680,3150.000,118750.000,65435.000
1709721399.696,3149.000,118812.000,65448.000
1709721399.711,3149.000,118796.000,65471.000
1709721399.727,3147.000,118845.000,65475.000
1709721399.742,3146.000,118807.000,65461.000
1709721399.758,3149.000,118822.000,65478.000
1709721399.774,3149.000,118876.000,65465.000
1709721399.789,3149.000,118862.000,65483.000
1709721399.805,3143.000,118835.000,65470.000
1709721399.821,3146.000,118813.000,65478.000
1709721399.836,3138.000,118836.000,65481.000
1709721399.852,3133.000,118771.000,65466.000
1709721399.867,3133.000,118821.000,65475.000
1709721399.883,3137.000,118703.000,65429.000
1709721399.899,3130.000,118746.000,65457.000
1709721399.914,3126.000,118730.000,65448.000
1709721399.930,3127.000,118694.000,65438.000
1709721399.946,3119.000,118684.000,65445.000
1709721399.961,3126.000,118624.000,65420.000
1709721399.977,3124.000,118638.000,65443.000
1709721399.992,3118.000,118622.000,65448.000
1709721400.008,3115.000,118576.000,65429.000
1709721400.024,3114.000,118621.000,65460.000
1709721400.039,3116.000,118660.000,65454.000
1709721400.055,3114.000,118647.000,65459.000
1709721400.071,3112.000,118641.000,65496.000
1709721400.086,3110.000,118626.000,65468.000
1709721400.102,3114.000,118616.000,65467.000
1709721400.117,3108.000,118618.000,65455.000
1709721400.133,3112.000,118633.000,65470.000
1709721400.149,3110.000,118581.000,65472.000
1709721400.164,3107.000,118618.000,65473.000
1709721400.180,3107.000,118620.000,65483.000
1709721400.196,3106.000,118617.000,65471.000
1709721400.211,3106.000,118657.000,65461.000
1709721400.227,3104.000,118650.000,65455.000
1709721400.242,3104.000,118591.000,65476.000
1709721400.258,3100.000,118690.000,65479.000
1709721400.274,3100.000,118645.000,65493.000
1709721400.289,3099.000,118715.000,65449.000
1709721400.305,3097.000,118684.000,65473.000
1709721400.321,3096.000,118677.000,65485.000
1709721400.336,3097.000,118684.000,65512.000
1709721400.352,3100.000,118688.000,65482.000
1709721400.367,3097.000,118769.000,65470.000
1709721400.383,3104.000,118711.000,65470.000
1709721400.399,3103.000,118692.000,65469.000
1709721400.414,3100.000,118738.000,65482.000
1709721400.430,3102.000,118804.000,65475.000
1709721400.446,3101.000,118818.000,65458.000
1709721400.461,3101.000,118839.000,65483.000
1709721400.477,3098.000,118838.000,65490.000
1709721400.492,3099.000,118842.000,65477.000
1709721400.508,3102.000,118871.000,65523.000
1709721400.524,3097.000,118834.000,65486.000
1709721400.539,3106.000,118834.000,65506.000
1709721400.555,3099.000,118864.000,65518.000
1709721400.571,3099.000,118935.000,65537.000
1709721400.586,3107.000,118855.000,65508.000
1709721400.602,3103.000,118978.000,65515.000
1709721400.617,3094.000,119000.000,65548.000
1709721400.633,3103.000,118892.000,65533.000
1709721400.649,3099.000,118986.000,65536.000
1709721400.664,3096.000,118961.000,65548.000
1709721400.680,3092.000,118995.000,65558.000
1709721400.696,3088.000,119008.000,65513.000
1709721400.711,3086.000,118939.000,65531.000
1709721400.727,3086.000,118912.000,65523.000
1709721400.742,3086.000,118853.000,65535.000
1709721400.758,3082.000,118874.000,65469.000
1709721400.774,3077.000,118809.000,65469.000
1709721400.789,3073.000,118820.000,65490.000
1709721400.805,3070.000,118752.000,65477.000
1709721400.821,3066.000,118769.000,65474.000
1709721400.836,3067.000,118738.000,65478.000
1709721400.852,3066.000,118704.000,65496.000
1709721400.867,3059.000,118648.000,65470.000
1709721400.883,3064.000,118641.000,65471.000
1709721400.899,3058.000,118632.000,65471.000
1709721400.914,3056.000,118633.000,65476.000
1709721400.930,3059.000,118662.000,65487.000
1709721400.946,3054.000,118571.000,65476.000
1709721400.961,3053.000,118572.000,65479.000
1709721400.977,3055.000,118595.000,65453.000
1709721400.992,3054.000,118575.000,65474.000
1709721401.008,3054.000,118559.000,65475.000
1709721401.024,3047.000,118613.000,65485.000
1709721401.039,3053.000,118541.000,65468.000
1709721401.055,3045.000,118568.000,65501.000
1709721401.071,3041.000,118615.000,65472.000
1709721401.086,3042.000,118567.000,65488.000
1709721401.102,3038.000,118573.000,65472.000
1709721401.117,3039.000,118598.000,65481.000
1709721401.133,3046.000,118510.000,65455.000
1709721401.149,3038.000,118513.000,65503.000
